Id,Expected
2997,2
2998,1
2999,2
3000,2
3001,2
3002,0
3003,2
3004,0
3005,2
3006,1
3007,1
3008,2
3009,1
3010,0
3011,1
3012,2
3013,1
3014,2
3015,0
3016,0
3017,0
3018,0
3019,1
3020,2
3021,0
3022,1
3023,0
3024,2
3025,1
3026,1
3027,0
3028,1
3029,2
3030,2
3031,0
3032,1
3033,1
3034,0
3035,2
3036,2
3037,0
3038,0
3039,1
3040,2
3041,0
3042,1
3043,2
3044,0
3045,2
3046,2
3047,2
3048,2
3049,2
3050,1
3051,1
3052,0
3053,2
3054,1
3055,0
3056,0
3057,1
3058,0
3059,2
3060,0
3061,2
3062,2
3063,2
3064,2
3065,0
3066,1
3067,1
3068,2
3069,1
3070,2
3071,2
3072,1
3073,1
3074,2
3075,2
3076,2
3077,1
3078,1
3079,0
3080,2
3081,0
3082,0
3083,0
3084,1
3085,1
3086,0
3087,2
3088,1
3089,1
3090,1
3091,2
3092,0
3093,0
3094,1
3095,0
3096,0
3097,2
3098,1
3099,2
3100,0
3101,1
3102,0
3103,2
3104,2
3105,0
3106,2
3107,1
3108,2
3109,0
3110,0
3111,0
3112,2
3113,0
3114,2
3115,2
3116,1
3117,2
3118,1
3119,1
3120,2
3121,0
3122,1
3123,1
3124,1
3125,2
3126,2
3127,1
3128,0
3129,2
3130,2
3131,1
3132,2
3133,2
3134,2
3135,2
3136,2
3137,0
3138,1
3139,2
3140,2
3141,1
3142,0
3143,2
3144,1
3145,2
3146,1
3147,1
3148,0
3149,2
3150,2
3151,2
3152,1
3153,2
3154,0
3155,2
3156,1
3157,1
3158,2
3159,2
3160,1
3161,0
3162,1
3163,2
3164,0
3165,0
3166,1
3167,2
3168,1
3169,2
3170,2
3171,2
3172,2
3173,1
3174,1
3175,2
3176,0
3177,2
3178,0
3179,2
3180,2
3181,2
3182,0
3183,0
3184,2
3185,2
3186,0
3187,1
3188,2
3189,1
3190,2
3191,1
3192,1
3193,0
3194,2
3195,1
3196,2
3197,1
3198,0
3199,1
3200,2
3201,2
3202,0
3203,1
3204,0
3205,0
3206,0
3207,0
3208,0
3209,1
3210,0
3211,0
3212,1
3213,2
3214,1
3215,0
3216,0
3217,0
3218,2
3219,2
3220,2
3221,1
3222,1
3223,1
3224,2
3225,1
3226,2
3227,2
3228,0
3229,0
3230,2
3231,1
3232,2
3233,0
3234,0
3235,1
3236,0
3237,1
3238,1
3239,2
3240,0
3241,1
3242,2
3243,0
3244,0
3245,0
3246,0
3247,1
3248,2
3249,2
3250,1
3251,0
3252,1
3253,0
3254,0
3255,2
3256,1
3257,2
3258,1
3259,0
3260,1
3261,2
3262,0
3263,2
3264,0
3265,2
3266,1
3267,0
3268,0
3269,1
3270,2
3271,1
3272,0
3273,2
3274,1
3275,0
3276,0
3277,1
3278,2
3279,1
3280,1
3281,0
3282,1
3283,0
3284,0
3285,2
3286,2
3287,0
3288,2
3289,2
3290,2
3291,0
3292,2
3293,2
3294,0
3295,2
3296,1
3297,1
3298,0
3299,1
3300,0
3301,2
3302,1
3303,2
3304,0
3305,0
3306,0
3307,0
3308,1
3309,2
3310,1
3311,1
3312,2
3313,0
3314,1
3315,1
3316,1
3317,2
3318,2
3319,1
3320,0
3321,1
3322,1
3323,2
3324,2
3325,2
3326,2
3327,1
3328,1
3329,0
3330,2
3331,0
3332,1
3333,0
3334,0
3335,2
3336,0
3337,2
3338,0
3339,1
3340,2
3341,2
3342,0
3343,2
3344,0
3345,2
3346,0
3347,0
3348,2
3349,1
3350,1
3351,0
3352,1
3353,1
3354,1
3355,0
3356,0
3357,2
3358,2
3359,0
3360,0
3361,1
3362,0
3363,2
3364,1
3365,1
3366,0
3367,0
3368,0
3369,0
3370,2
3371,1
3372,2
3373,0
3374,0
3375,1
3376,1
3377,2
3378,2
3379,1
3380,1
3381,0
3382,2
3383,2
3384,2
3385,2
3386,1
3387,0
3388,0
3389,2
3390,2
3391,2
3392,0
3393,0
3394,1
3395,2
3396,2
3397,2
3398,1
3399,2
3400,2
3401,2
3402,0
3403,0
3404,2
3405,0
3406,0
3407,2
3408,0
3409,1
3410,2
3411,2
3412,2
3413,1
3414,2
3415,0
3416,2
3417,0
3418,2
3419,0
3420,2
3421,2
3422,1
3423,2
3424,1
3425,2
3426,0
3427,2
3428,1
3429,2
3430,0
3431,2
3432,0
3433,2
3434,1
3435,2
3436,0
3437,1
3438,0
3439,2
3440,2
3441,0
3442,2
3443,2
3444,0
3445,2
3446,0
3447,0
3448,0
3449,0
3450,0
3451,0
3452,2
3453,0
3454,0
3455,2
3456,1
3457,1
3458,2
3459,2
3460,2
3461,0
3462,2
3463,0
3464,0
3465,2
3466,0
3467,1
3468,2
3469,0
3470,1
3471,2
3472,2
3473,1
3474,0
3475,0
3476,1
3477,2
3478,2
3479,2
3480,1
3481,0
3482,0
3483,1
3484,1
3485,1
3486,2
3487,0
3488,2
3489,1
3490,0
3491,0
3492,2
3493,1
3494,2
3495,0
3496,2
3497,2
3498,0
3499,2
3500,2
3501,0
3502,1
3503,0
3504,0
3505,1
3506,1
3507,2
3508,2
3509,1
3510,2
3511,1
3512,0
3513,0
3514,2
3515,2
3516,1
3517,2
3518,0
3519,2
3520,2
3521,2
3522,2
3523,1
3524,1
3525,2
3526,1
3527,1
3528,1
3529,1
3530,0
3531,2
3532,0
3533,1
3534,2
3535,1
3536,0
3537,1
3538,0
3539,2
3540,1
3541,0
3542,2
3543,1
3544,0
3545,2
3546,2
3547,2
3548,1
3549,1
3550,2
3551,1
3552,2
3553,1
3554,1
3555,1
3556,0
3557,1
3558,1
3559,2
3560,1
3561,1
3562,2
3563,2
3564,1
3565,1
3566,0
3567,0
3568,2
3569,2
3570,2
3571,1
3572,1
3573,2
3574,1
3575,1
3576,1
3577,0
3578,2
3579,1
3580,2
3581,2
3582,0
3583,0
3584,0
3585,1
3586,2
3587,1
3588,0
3589,1
3590,1
3591,1
3592,2
3593,0
3594,1
3595,0
3596,2
3597,0
3598,0
3599,0
3600,2
3601,1
3602,1
3603,0
3604,0
3605,2
3606,0
3607,0
3608,2
3609,1
3610,2
3611,2
3612,0
3613,2
3614,1
3615,2
3616,2
3617,2
3618,1
3619,0
3620,0
3621,0
3622,1
3623,0
3624,1
3625,2
3626,2
3627,1
3628,0
3629,1
3630,2
3631,0
3632,0
3633,1
3634,1
3635,1
3636,2
3637,2
3638,1
3639,2
3640,1
3641,0
3642,1
3643,2
3644,2
3645,0
3646,0
3647,1
3648,0
3649,0
3650,2
3651,1
3652,0
3653,1
3654,0
3655,1
3656,1
3657,2
3658,2
3659,1
3660,2
3661,2
3662,0
3663,2
3664,1
3665,2
3666,2
3667,1
3668,0
3669,0
3670,0
3671,2
3672,0
3673,2
3674,2
3675,0
3676,1
3677,1
3678,0
3679,2
3680,2
3681,0
3682,2
3683,2
3684,0
3685,0
3686,0
3687,2
3688,2
3689,0
3690,2
3691,0
3692,2
3693,1
3694,1
3695,2
3696,0
3697,2
3698,0
3699,1
3700,2
3701,1
3702,0
3703,1
3704,2
3705,2
3706,1
3707,2
3708,2
3709,2
3710,1
3711,0
3712,1
3713,1
3714,0
3715,1
3716,1
3717,2
3718,0
3719,2
3720,0
3721,0
3722,2
3723,0
3724,2
3725,0
3726,1
3727,1
3728,1
3729,0
3730,0
3731,2
3732,2
3733,1
3734,1
3735,1
3736,2
3737,2
3738,0
3739,1
3740,1
3741,2
3742,2
3743,0
3744,2
3745,1
3746,1
3747,0
3748,0
3749,2
3750,0
3751,1
3752,1
3753,2
3754,2
3755,1
3756,2
3757,0
3758,0
3759,0
3760,2
3761,2
3762,2
3763,0
3764,0
3765,1
3766,2
3767,0
3768,2
3769,2
3770,1
3771,0
3772,0
3773,2
3774,1
3775,0
3776,2
3777,1
3778,0
3779,0
3780,0
3781,0
3782,2
3783,1
3784,1
3785,2
3786,0
3787,2
3788,0
3789,0
3790,2
3791,1
3792,0
3793,0
3794,1
3795,1
3796,1
3797,1
3798,2
3799,2
3800,2
3801,2
3802,2
3803,1
3804,2
3805,1
3806,0
3807,1
3808,0
3809,1
3810,2
3811,0
3812,0
3813,1
3814,1
3815,1
3816,2
3817,0
3818,0
3819,0
3820,2
3821,2
3822,1
3823,2
3824,0
3825,1
3826,0
3827,2
3828,2
3829,0
3830,0
3831,1
3832,2
3833,1
3834,2
3835,0
3836,0
3837,1
3838,1
3839,2
3840,1
3841,1
3842,0
3843,1
3844,2
3845,2
3846,0
3847,2
3848,1
3849,2
3850,0
3851,1
3852,1
3853,0
3854,0
3855,2
3856,2
3857,0
3858,1
3859,0
3860,0
3861,2
3862,1
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,1
3870,0
3871,1
3872,2
3873,1
3874,2
3875,0
3876,0
3877,2
3878,2
3879,1
3880,0
3881,2
3882,1
3883,2
3884,2
3885,0
3886,0
3887,0
3888,0
3889,0
3890,2
3891,2
3892,2
3893,2
3894,0
3895,0
3896,0
3897,0
3898,1
3899,0
3900,2
3901,1
3902,0
3903,0
3904,1
3905,1
3906,0
3907,1
3908,1
3909,0
3910,1
3911,0
3912,2
3913,0
3914,1
3915,0
3916,1
3917,1
3918,2
3919,0
3920,1
3921,2
3922,1
3923,2
3924,1
3925,0
3926,1
3927,2
3928,1
3929,0
3930,2
3931,2
3932,0
3933,2
3934,0
3935,2
3936,1
3937,2
3938,1
3939,1
3940,1
3941,2
3942,1
3943,2
3944,0
3945,2
3946,2
3947,1
3948,0
3949,1
3950,1
3951,2
3952,1
3953,2
3954,2
3955,0
3956,0
3957,1
3958,1
3959,1
3960,0
3961,0
3962,1
3963,1
3964,2
3965,2
3966,1
3967,1
3968,2
3969,0
3970,0
3971,1
3972,1
3973,0
3974,0
3975,0
3976,0
3977,1
3978,1
3979,1
3980,2
3981,1
3982,1
3983,2
3984,2
3985,2
3986,0
3987,2
3988,0
3989,1
3990,0
3991,1
3992,0
3993,2
3994,0
3995,1
3996,0
3997,2
3998,1
3999,2
4000,2
4001,2
4002,2
4003,0
4004,0
4005,2
4006,0
4007,2
4008,2
4009,2
4010,1
4011,1
4012,0
4013,2
4014,0
4015,0
4016,0
4017,0
4018,0
4019,0
4020,1
4021,2
4022,2
4023,0
4024,2
4025,0
4026,0
4027,2
4028,0
4029,1
4030,2
4031,2
4032,2
4033,1
4034,1
4035,1
4036,0
4037,1
4038,0
4039,1
4040,0
4041,0
4042,0
4043,2
4044,2
4045,2
4046,2
4047,2
4048,2
4049,2
4050,1
4051,0
4052,2
4053,0
4054,2
4055,2
4056,2
4057,1
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,2
4066,0
4067,1
4068,0
4069,1
4070,1
4071,1
4072,0
4073,0
4074,2
4075,2
4076,0
4077,2
4078,2
4079,2
4080,2
4081,0
4082,2
4083,2
4084,1
4085,2
4086,0
4087,0
4088,1
4089,0
4090,1
4091,1
4092,0
4093,0
4094,1
4095,1
4096,2
4097,1
4098,1
4099,1
4100,0
4101,2
4102,1
4103,0
4104,0
4105,2
4106,0
4107,0
4108,1
4109,1
4110,1
4111,0
4112,0
4113,0
4114,1
4115,0
4116,0
4117,1
4118,0
4119,2
4120,0
4121,2
4122,1
4123,1
4124,1
4125,2
4126,1
4127,2
4128,2
4129,2
4130,1
4131,2
4132,2
4133,1
4134,0
4135,1
4136,2
4137,2
4138,1
4139,0
4140,1
4141,0
4142,2
4143,1
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,1
4151,2
4152,1
4153,2
4154,0
4155,2
4156,0
4157,1
4158,1
4159,0
4160,1
4161,1
4162,0
4163,0
4164,0
4165,2
4166,0
4167,2
4168,0
4169,1
4170,1
4171,2
4172,2
4173,1
4174,1
4175,0
4176,0
4177,2
4178,0
4179,2
4180,1
4181,1
4182,2
4183,1
4184,1
4185,1
4186,2
4187,2
4188,0
4189,2
4190,2
4191,0
4192,0
4193,0
4194,2
4195,0
4196,0
4197,0
4198,2
4199,2
4200,2
4201,0
4202,2
4203,1
4204,2
4205,0
4206,0
4207,2
4208,2
4209,2
4210,0
4211,1
4212,0
4213,2
4214,1
4215,1
4216,0
4217,1
4218,0
4219,2
4220,1
4221,0
4222,2
4223,1
4224,0
4225,2
4226,1
4227,0
4228,2
4229,2
4230,1
4231,1
4232,1
4233,2
4234,1
4235,0
4236,2
4237,0
4238,2
4239,1
4240,1
4241,1
4242,0
4243,1
4244,0
4245,1
4246,2
4247,0
4248,2
4249,0
4250,1
4251,0
4252,0
4253,1
4254,1
4255,1
4256,1
4257,0
4258,0
4259,0
4260,2
4261,1
4262,0
4263,2
4264,2
4265,2
4266,0
4267,2
4268,2
4269,2
4270,0
4271,2
4272,1
4273,0
4274,0
4275,2
4276,1
4277,2
4278,2
4279,2
4280,1
4281,0
4282,0
4283,1
4284,1
4285,0
4286,1
4287,2
4288,0
4289,0
4290,1
4291,2
4292,2
4293,0
4294,0
4295,2
4296,2
4297,0
4298,2
4299,2
4300,1
4301,2
4302,2
4303,0
4304,2
4305,2
4306,0
4307,1
4308,1
4309,1
4310,1
4311,0
4312,1
4313,0
4314,2
4315,1
4316,1
4317,0
4318,2
4319,1
4320,2
4321,2
4322,1
4323,1
4324,0
4325,0
4326,0
4327,0
4328,2
4329,1
4330,2
4331,1
4332,0
4333,1
4334,2
4335,1
4336,1
4337,1
4338,0
4339,1
4340,2
4341,2
4342,1
4343,2
4344,0
4345,1
4346,1
4347,1
4348,1
4349,0
4350,1
4351,0
4352,0
4353,0
4354,0
4355,2
4356,0
4357,2
4358,2
4359,2
4360,2
4361,0
4362,0
4363,1
4364,1
4365,0
4366,2
4367,0
4368,0
4369,2
4370,0
4371,0
4372,2
4373,1
4374,0
4375,0
4376,0
4377,0
4378,0
4379,2
4380,0
4381,0
4382,2
4383,1
4384,2
4385,2
4386,0
4387,0
4388,2
4389,1
4390,0
4391,2
4392,1
4393,2
4394,0
4395,1
4396,0
4397,2
4398,0
4399,0
4400,1
4401,1
4402,2
4403,0
4404,1
4405,2
4406,1
4407,1
4408,0
4409,1
4410,0
4411,0
4412,2
4413,1
4414,1
4415,1
4416,0
4417,2
4418,1
4419,1
4420,0
4421,1
4422,1
4423,2
4424,0
4425,1
4426,1
4427,0
4428,0
4429,0
4430,1
4431,2
4432,2
4433,1
4434,1
4435,1
4436,2
4437,1
4438,0
4439,2
4440,1
4441,0
4442,2
4443,1
4444,2
4445,2
4446,2
4447,1
4448,2
4449,2
4450,2
4451,0
4452,1
4453,1
4454,0
4455,2
4456,2
4457,0
4458,1
4459,1
4460,2
4461,2
4462,2
4463,0
4464,2
4465,1
4466,2
4467,0
4468,1
4469,1
4470,0
4471,1
4472,0
4473,0
4474,1
4475,2
4476,0
4477,2
4478,0
4479,1
4480,0
4481,1
4482,0
4483,0
4484,1
4485,2
4486,1
4487,2
4488,0
4489,0
4490,1
4491,2
4492,0
4493,0
4494,2
4495,1
4496,1
4497,0
4498,2
4499,2
4500,1
4501,0
4502,1
4503,1
4504,2
4505,1
4506,1
4507,2
4508,2
4509,1
4510,1
4511,0
4512,2
4513,1
4514,2
4515,2
4516,0
4517,2
4518,0
4519,2
4520,1
4521,1
4522,2
4523,0
4524,1
4525,2
4526,1
4527,2
4528,1
4529,1
4530,0
4531,2
4532,2
4533,2
4534,2
4535,0
4536,0
4537,2
4538,2
4539,0
4540,0
4541,1
4542,1
4543,0
4544,2
4545,0
4546,1
4547,0
4548,1
4549,2
4550,1
4551,0
4552,1
4553,0
4554,0
4555,0
4556,0
4557,1
4558,2
4559,2
4560,1
4561,0
4562,0
4563,2
4564,0
4565,1
4566,1
4567,1
4568,2
4569,0
4570,2
4571,0
4572,2
4573,2
4574,2
4575,0
4576,1
4577,1
4578,2
4579,2
4580,2
4581,1
4582,1
4583,2
4584,0
4585,0
4586,2
4587,1
4588,1
4589,1
4590,0
4591,2
4592,0
4593,1
4594,1
4595,0
4596,1
4597,2
4598,2
4599,1
4600,1
4601,2
4602,1
4603,1
4604,1
4605,1
4606,1
4607,1
4608,2
4609,0
4610,1
4611,2
4612,0
4613,1
4614,0
4615,1
4616,0
4617,1
4618,2
4619,1
4620,0
4621,1
4622,1
4623,2
4624,2
4625,1
4626,1
4627,2
4628,0
4629,2
4630,2
4631,2
4632,2
4633,1
4634,2
4635,0
4636,2
4637,1
4638,0
4639,0
4640,0
4641,2
4642,2
4643,2
4644,0
4645,1
4646,0
4647,1
4648,1
4649,1
4650,0
4651,0
4652,0
4653,2
4654,0
4655,2
4656,1
4657,0
4658,1
4659,2
4660,2
4661,0
4662,1
4663,2
4664,0
4665,1
4666,2
4667,2
4668,1
4669,2
4670,2
4671,2
4672,1
4673,0
4674,0
4675,0
4676,1
4677,0
4678,2
4679,2
4680,0
4681,1
4682,2
4683,0
4684,1
4685,1
4686,0
4687,1
4688,1
4689,1
4690,0
4691,0
4692,0
4693,1
4694,1
4695,2
4696,2
4697,2
4698,0
4699,2
4700,0
4701,1
4702,1
4703,1
4704,0
4705,2
4706,0
4707,2
4708,0
4709,1
4710,0
4711,2
4712,2
4713,0
4714,0
4715,0
4716,2
4717,0
4718,2
4719,0
4720,1
4721,2
4722,0
4723,2
4724,2
4725,0
4726,0
4727,1
4728,1
4729,2
4730,1
4731,2
4732,0
4733,2
4734,1
4735,2
4736,1
4737,1
4738,0
4739,2
4740,0
4741,2
4742,0
4743,2
4744,0
4745,2
4746,2
4747,2
4748,1
4749,1
4750,2
4751,2
4752,0
4753,1
4754,2
4755,1
4756,1
4757,0
4758,2
4759,1
4760,1
4761,1
4762,0
4763,2
4764,0
4765,1
4766,1
4767,1
4768,2
4769,1
4770,2
4771,1
4772,0
4773,2
4774,0
4775,1
4776,0
4777,0
4778,1
4779,1
4780,1
4781,0
4782,1
4783,2
4784,0
4785,2
4786,1
4787,0
4788,2
4789,2
4790,2
4791,1
4792,2
4793,1
4794,0
4795,1
4796,1
4797,1
4798,0
4799,1
4800,2
4801,2
4802,0
4803,0
4804,1
4805,2
4806,2
4807,2
4808,0
4809,1
4810,0
4811,0
4812,2
4813,1
4814,0
4815,2
4816,1
4817,1
4818,1
4819,1
4820,1
4821,0
4822,2
4823,0
4824,1
4825,1
4826,2
4827,2
4828,1
4829,1
4830,0
4831,1
4832,2
4833,2
4834,1
4835,0
4836,0
4837,2
4838,0
4839,2
4840,2
4841,1
4842,2
4843,1
4844,2
4845,2
4846,1
4847,1
4848,1
4849,0
4850,2
4851,2
4852,2
4853,1
4854,2
4855,0
4856,2
4857,0
4858,0
4859,0
4860,1
4861,2
4862,2
4863,1
4864,0
4865,2
4866,0
4867,1
4868,1
4869,0
4870,1
4871,0
4872,1
4873,2
4874,2
4875,0
4876,1
4877,2
4878,0
4879,1
4880,2
4881,2
4882,0
4883,0
4884,2
4885,0
4886,0
4887,0
4888,2
4889,1
4890,1
4891,1
4892,2
4893,1
4894,0
4895,0
4896,2
4897,0
4898,0
4899,1
4900,2
4901,2
4902,1
4903,0
4904,1
4905,2
4906,2
4907,1
4908,1
4909,1
4910,1
4911,0
4912,0
4913,1
4914,2
4915,1
4916,2
4917,2
4918,1
4919,0
4920,1
4921,2
4922,0
4923,1
4924,0
4925,0
4926,1
4927,0
4928,1
4929,2
4930,0
4931,2
4932,1
4933,2
4934,0
4935,1
4936,2
4937,0
4938,1
4939,1
4940,2
4941,2
4942,2
4943,0
4944,2
4945,0
4946,2
4947,1
4948,1
4949,2
4950,2
4951,0
4952,1
4953,1
4954,1
4955,2
4956,2
4957,0
4958,1
4959,2
4960,0
4961,1
4962,2
4963,1
4964,1
4965,2
4966,0
4967,1
4968,1
4969,1
4970,0
4971,0
4972,2
4973,2
4974,0
4975,1
4976,2
4977,2
4978,0
4979,1
4980,2
4981,1
4982,2
4983,0
4984,2
4985,1
4986,2
4987,1
4988,2
4989,0
4990,2
4991,2
4992,2
4993,0
4994,2
4995,0
4996,0
4997,1
4998,2
4999,1
5000,1
5001,1
5002,1
5003,1
5004,0
5005,0
5006,0
5007,1
5008,2
5009,0
5010,0
5011,2
5012,0
5013,0
5014,0
5015,2
5016,1
5017,2
5018,1
5019,0
5020,1
5021,2
5022,2
5023,0
5024,1
5025,2
5026,0
5027,2
5028,1
5029,2
5030,1
5031,0
5032,1
5033,1
5034,2
5035,0
5036,1
5037,0
5038,0
5039,1
5040,0
5041,0
5042,0
5043,2
5044,0
5045,0
5046,1
5047,1
5048,2
5049,2
5050,1
5051,0
5052,1
5053,2
5054,0
5055,1
5056,2
5057,1
5058,2
5059,0
5060,1
5061,2
5062,0
5063,2
5064,0
5065,0
5066,1
5067,0
5068,0
5069,2
5070,2
5071,1
5072,1
5073,0
5074,1
5075,1
5076,1
5077,2
5078,2
5079,1
5080,2
5081,0
5082,2
5083,0
5084,1
5085,1
5086,2
5087,0
5088,2
5089,2
5090,0
5091,2
5092,2
5093,1
5094,0
5095,2
5096,2
5097,2
5098,1
5099,2
5100,0
5101,2
5102,1
5103,1
5104,2
5105,2
5106,2
5107,0
5108,1
5109,0
5110,0
5111,0
5112,2
5113,1
5114,1
5115,0
5116,1
5117,1
5118,0
5119,2
5120,2
5121,0
5122,1
5123,0
5124,2
5125,2
5126,2
5127,1
5128,2
5129,2
5130,2
5131,0
5132,2
5133,0
5134,2
5135,2
5136,0
5137,0
5138,2
5139,2
5140,2
5141,0
5142,2
5143,1
5144,2
5145,2
5146,0
5147,1
5148,1
5149,2
5150,2
5151,0
5152,1
5153,0
5154,2
5155,1
5156,0
5157,2
5158,2
5159,0
5160,2
5161,0
5162,0
5163,0
5164,2
5165,0
5166,2
5167,1
5168,1
5169,1
5170,0
5171,0
5172,1
5173,0
5174,2
5175,1
5176,0
5177,2
5178,1
5179,0
5180,0
5181,0
5182,1
5183,2
5184,1
5185,2
5186,2
5187,1
5188,1
5189,0
5190,0
5191,0
5192,2
5193,0
5194,2
5195,1
5196,0
5197,1
5198,2
5199,2
5200,2
5201,2
5202,2
5203,2
5204,2
5205,2
5206,1
5207,1
5208,0
5209,2
5210,2
5211,0
5212,1
5213,2
5214,1
5215,2
5216,1
5217,2
5218,1
5219,0
5220,2
5221,1
5222,0
5223,0
5224,0
5225,0
5226,1
5227,0
5228,1
5229,0
5230,0
5231,0
5232,0
5233,0
5234,1
5235,0
5236,0
5237,1
5238,1
5239,0
5240,2
5241,0
5242,2
5243,0
5244,2
5245,0
5246,0
5247,1
5248,0
5249,0
5250,0
5251,0
5252,0
5253,2
5254,1
5255,2
5256,0
5257,2
5258,2
5259,1
5260,2
5261,1
5262,1
5263,1
5264,2
5265,1
5266,2
5267,2
5268,1
5269,2
5270,0
5271,2
5272,2
5273,1
5274,1
5275,1
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,2
5284,1
5285,2
5286,2
5287,0
5288,1
5289,1
5290,0
5291,0
5292,1
5293,2
5294,2
5295,1
5296,1
5297,2
5298,1
5299,2
5300,2
5301,2
5302,2
5303,1
5304,1
5305,1
5306,1
5307,1
5308,0
5309,1
5310,0
5311,1
5312,2
5313,2
5314,2
5315,1
5316,0
5317,0
5318,2
5319,0
5320,0
5321,2
5322,2
5323,2
5324,2
5325,1
5326,0
5327,1
5328,0
5329,1
5330,2
5331,2
5332,2
5333,0
5334,1
5335,0
5336,2
5337,2
5338,0
5339,0
5340,0
5341,2
5342,1
5343,2
5344,2
5345,1
5346,0
5347,2
5348,2
5349,1
5350,2
5351,0
5352,1
5353,1
5354,1
5355,2
5356,0
5357,0
5358,2
5359,1
5360,1
5361,2
5362,0
5363,0
5364,2
5365,0
5366,2
5367,0
5368,1
5369,1
5370,1
5371,0
5372,2
5373,0
5374,1
5375,2
5376,1
5377,1
5378,2
5379,0
5380,2
5381,1
5382,2
5383,2
5384,0
5385,1
5386,2
5387,1
5388,0
5389,2
5390,1
5391,1
5392,0
5393,1
5394,0
5395,2
5396,2
5397,0
5398,2
5399,0
5400,2
5401,2
5402,1
5403,2
5404,0
5405,0
5406,1
5407,1
5408,2
5409,1
5410,2
5411,2
5412,0
5413,2
5414,0
5415,0
5416,2
5417,2
5418,2
5419,0
5420,1
5421,2
5422,2
5423,1
5424,2
5425,2
5426,0
5427,1
5428,0
5429,2
5430,2
5431,1
5432,1
5433,1
5434,1
5435,0
5436,0
5437,1
5438,2
5439,2
5440,2
5441,1
5442,0
5443,1
5444,2
5445,1
5446,1
5447,2
5448,1
5449,0
5450,0
5451,2
5452,1
5453,1
5454,2
5455,2
5456,2
5457,2
5458,2
5459,0
5460,0
5461,1
5462,1
5463,0
5464,2
5465,0
5466,2
5467,0
5468,0
5469,2
5470,2
5471,2
5472,1
5473,2
5474,1
5475,0
5476,1
5477,0
5478,0
5479,1
5480,0
5481,1
5482,2
5483,1
5484,0
5485,0
5486,0
5487,0
5488,1
5489,2
5490,0
5491,0
5492,1
5493,0
5494,0
5495,0
5496,1
5497,2
5498,1
5499,1
5500,2
5501,0
5502,2
5503,2
5504,0
5505,1
5506,2
5507,2
5508,1
5509,0
5510,1
5511,0
5512,2
5513,1
5514,0
5515,2
5516,1
5517,0
5518,2
5519,1
5520,1
5521,0
5522,2
5523,1
5524,1
5525,1
5526,2
5527,2
5528,2
5529,0
5530,2
5531,2
5532,1
5533,0
5534,0
5535,0
5536,2
5537,0
5538,0
5539,0
5540,1
5541,2
5542,0
5543,1
5544,1
5545,0
5546,1
5547,1
5548,0
5549,0
5550,1
5551,0
5552,1
5553,1
5554,1
5555,1
5556,0
5557,1
5558,1
5559,2
5560,1
5561,0
5562,1
5563,0
5564,1
5565,1
5566,0
5567,2
5568,2
5569,0
5570,0
5571,1
5572,1
5573,2
5574,0
5575,0
5576,1
5577,0
5578,2
5579,0
5580,1
5581,2
5582,2
5583,1
5584,0
5585,1
5586,1
5587,2
5588,1
5589,0
5590,2
5591,2
5592,2
5593,1
5594,1
5595,0
5596,1
5597,1
5598,0
5599,1
5600,0
5601,1
5602,1
5603,2
5604,0
5605,2
5606,1
5607,0
5608,1
5609,2
5610,1
5611,0
5612,0
5613,2
5614,0
5615,0
5616,0
5617,1
5618,1
5619,0
5620,0
5621,1
5622,2
5623,2
5624,1
5625,2
5626,1
5627,2
5628,2
5629,2
5630,0
5631,0
5632,2
5633,2
5634,1
5635,1
5636,2
5637,2
5638,0
5639,0
5640,0
5641,1
5642,0
5643,2
5644,0
5645,1
5646,0
5647,1
5648,2
5649,2
5650,0
5651,1
5652,0
5653,1
5654,0
5655,1
5656,1
5657,2
5658,2
5659,1
5660,0
5661,2
5662,1
5663,0
5664,2
5665,2
5666,1
5667,2
5668,2
5669,2
5670,2
5671,2
5672,2
5673,0
5674,2
5675,2
5676,2
5677,0
5678,0
5679,1
5680,0
5681,2
5682,2
5683,1
5684,1
5685,1
5686,1
5687,0
5688,2
5689,1
5690,0
5691,1
5692,1
5693,2
5694,2
5695,2
5696,1
5697,0
5698,0
5699,1
5700,0
5701,1
5702,1
5703,2
5704,1
5705,1
5706,0
5707,1
5708,1
5709,2
5710,2
5711,2
5712,0
5713,1
5714,2
5715,2
5716,0
5717,0
5718,0
5719,0
5720,1
5721,1
5722,1
5723,1
5724,1
5725,1
5726,1
5727,1
5728,0
5729,2
5730,1
5731,1
5732,1
5733,2
5734,1
5735,1
5736,2
5737,0
5738,2
5739,2
5740,2
5741,1
5742,0
5743,1
5744,2
5745,1
5746,1
5747,1
5748,2
5749,1
5750,0
5751,0
5752,2
5753,0
5754,0
5755,0
5756,2
5757,0
5758,2
5759,0
5760,1
5761,1
5762,1
5763,2
5764,2
5765,1
5766,2
5767,1
5768,2
5769,1
5770,2
5771,1
5772,0
5773,0
5774,1
5775,0
5776,2
5777,1
5778,0
5779,0
5780,1
5781,2
5782,1
5783,0
5784,0
5785,2
5786,0
5787,2
5788,2
5789,1
5790,2
5791,0
5792,2
5793,0
5794,1
